""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"CDK3",7.064747179,7.108494144,6.810162636,7.013251736,7.112937301,7.101049173,6.93669708,6.959189551,6.998940989,6.755107822,6.793040635,7.120133663,6.999350182,6.973473695,7.201683277
"TXNDC9",5.779270004,5.734138938,5.792964578,5.621236202,6.017696642,6.021614461,6.011865004,6.455973654,6.232160951,5.98283619,6.261950491,5.786044852,5.852163997,7.832683596,5.863366865
"RNF41",7.451663749,7.227856179,7.444392792,7.279754062,7.668190835,7.382305972,7.729340822,7.829150723,7.617408685,7.785579521,7.737002314,7.619772477,7.63679684,7.76446034,7.647785927
"ALG3",8.447725686,8.094871537,8.39647197,8.379165119,8.398634883,8.29248202,8.360307529,8.144213051,8.351166332,8.442686291,8.277749563,8.412323281,8.877352142,8.131214665,8.650858908
"PRMT3",5.693452952,5.470495909,5.831102594,5.443478907,6.037022178,5.783703408,5.975262687,6.1033881,5.72414708,5.77165344,5.881177911,5.085102829,5.910356857,6.579913556,5.488534225
"PSME3",9.015657007,8.943740535,9.01507822,8.875700898,8.992816451,9.011698957,9.173848775,9.093786259,9.042342608,8.977035122,8.846900509,8.939370619,8.57871058,8.530176112,8.758289038
"MPHOSPH9",5.878759957,5.753930654,5.941693493,5.389967908,5.942597627,5.767363129,5.617748554,5.646665972,5.649266842,5.702406915,5.646523653,5.373583691,5.774358479,5.960814303,5.600111306
"MPHOSPH10",7.146622451,6.993381263,7.114648213,6.834783609,7.245580462,6.930189198,7.187371914,7.053695302,6.995128647,7.003392358,7.119064129,6.675849752,6.924167694,7.489740172,7.050168658
"CDK4",8.723176932,8.459401497,8.754002643,8.795129916,8.824150584,8.621679046,8.845444528,8.538132176,8.565563095,8.682380662,8.504211867,8.631436086,8.998327948,8.798852965,8.882396481
"ADAM8",9.118923897,9.239037106,9.116313741,9.061754314,9.043420301,9.337045906,9.232351201,9.213083878,9.024025788,8.989477705,8.881006193,8.857470654,8.319589007,8.39362695,8.813042435
"MPHOSPH6",7.459123577,7.478975782,7.389281197,7.542040774,7.55011204,7.592513432,7.253292155,7.286100762,7.145196485,7.236070979,7.273259248,7.264012975,7.367765512,7.527795965,7.443263002
"NME6",6.921902653,6.937354976,7.179121955,7.004790006,7.447177234,7.067527853,7.536111989,7.714467709,7.235786817,7.453169586,7.350400157,7.18321963,7.821977185,7.450821138,7.276045283
"DHRS2",4.40907285,4.405055797,4.34915993,4.410055301,4.372017381,4.367874298,4.367803859,4.295103443,4.375376881,4.400024002,4.353999821,4.407696409,4.447014379,4.250464895,4.287512256
"CALCRL",4.128306287,3.986853802,4.158177362,4.24296147,4.187870864,4.406750455,4.116350014,4.194323029,4.172051516,4.148816692,4.223876477,4.25874559,4.408921665,4.372331548,4.409803717
"TRIM13",7.172427181,6.855330909,7.150636551,6.91125948,7.257418639,7.220927746,7.169431934,7.260127483,7.161715496,7.185745486,7.191158773,7.013659469,6.972965455,7.860038086,7.166522786
"PATJ",5.539788005,5.688961771,5.43554833,5.522634821,5.588886272,5.327382295,5.470711754,5.163729518,5.056802236,5.011588511,5.065498329,5.099809797,5.304961539,5.291954242,5.248401379
"USPL1",7.874690748,7.808471023,8.064160575,7.903318053,8.115677486,8.127074905,8.088909666,8.248575312,8.296341217,8.228112591,8.303061317,8.020692307,8.040481966,8.424596525,8.087959331
"EIF1",12.529218,12.47392762,12.42097126,12.63698362,12.4312896,12.58801982,12.49100306,12.27897591,12.30564395,12.36844257,12.34621931,12.43555359,12.68685997,12.65048272,12.71642155
"CDK5",7.578470914,7.410153781,7.469115068,7.50700745,7.79238712,7.330677882,7.675269905,7.706435624,7.576745082,8.082228495,7.813604921,7.97585085,8.241697804,7.893056399,8.049701828
"TOPORS",8.499511919,7.928572137,8.412097952,8.082321038,8.452987597,8.402624396,8.340583912,8.931103109,8.9775839,8.605509636,8.598672547,7.829065946,8.192260173,8.668977715,7.704440397
"FLOT1",10.17714954,10.10413611,10.38612861,10.31191587,10.6353062,10.35469223,10.7009058,11.0602128,11.33695862,10.99297261,10.8426905,10.67800596,10.06466291,10.13615886,10.36539187
"DDX39A",9.86421295,9.748950742,9.778557075,9.997003844,9.800604689,9.962974259,9.802450124,9.775325955,9.72276148,9.896811445,9.749496734,9.887793218,9.590186836,9.844041786,9.71930623
"PSMD14",6.501537771,6.351015918,6.341131332,6.670791007,6.727062189,6.414518611,6.857997524,6.917031858,6.668877307,7.066941555,6.917099108,6.419280067,6.724514048,7.484646007,6.336671246
"SSX3",5.232206742,5.44692335,5.269802373,5.279648399,5.17335449,5.312935359,5.073580646,5.042044277,5.284134318,5.088102049,5.024353322,5.273775794,5.663456552,5.005751747,5.677168895
"OLIG2",5.369945509,5.064394625,5.329600138,5.203976757,5.390453159,5.279840581,5.452228644,5.28691698,5.416110833,5.219753645,4.961352472,5.578135373,5.417913319,4.851311345,5.737780358
"PRG4",3.635763841,3.798575354,3.4603145,3.552845426,3.719753209,3.779016094,3.682623989,3.829605327,3.611047764,3.740740276,3.748642538,3.877749922,3.506998773,3.380470894,3.618927164
"CTDSPL",7.49318875,7.250761703,7.27300757,7.676788844,7.330445898,7.463039963,7.391451198,7.026118134,7.437790277,7.210989863,7.277053948,7.539527567,7.544767435,6.823472378,7.509616096
"KLRG1",8.713771482,8.315296161,8.561234872,8.351596197,8.312782507,8.366721502,8.177090025,8.106321306,7.736525344,7.855253532,7.859474383,7.657439043,7.63276718,8.398296814,8.045453537
"CDK6",4.802233492,4.999330841,4.951540784,4.712906431,4.71879377,4.735167054,4.774097955,4.827279961,4.730692233,4.854290151,4.94367591,5.007928468,5.097019317,4.724326142,5.108281514
"GDF11",5.596985703,5.879584815,5.787836506,5.920920289,5.981043465,5.779568623,5.833169778,5.762003982,5.668836452,5.758009394,5.692820041,5.826768409,5.733416542,5.505527189,5.671298646
"TRIB1",9.488906628,9.364465758,9.752484028,9.05894389,9.878610828,9.6654598,9.467849537,10.37636721,10.21853969,9.89026689,10.04378488,9.794380446,9.558476033,9.679762818,9.309077499
"GPA33",7.022317336,7.074767064,6.872521658,7.074953633,7.208008173,7.278238194,7.247713131,6.599738768,6.257862723,6.888319884,6.424671231,6.304637068,7.023495819,6.713717406,6.887261182
"CD96",8.276677938,8.156120708,8.506606654,8.505526209,8.475033766,8.394183342,8.224496657,7.969248769,7.433340911,7.668257875,7.879584322,7.417115093,7.569854456,7.932844268,7.638799739
"PLIN3",10.40260147,10.42551538,10.46007327,10.2449191,10.57711736,10.38822259,10.65685345,10.7455479,10.85272528,10.83091963,10.74592356,10.72683581,10.70436012,10.2953647,10.31925429
"STX6",7.281549473,7.014331115,7.327443248,6.961552357,7.308843387,7.301299679,7.235101968,7.475452402,7.434468734,7.372890798,7.283533914,7.261094583,7.293062344,7.392186554,7.341602739
"COQ7",6.044409249,5.760900829,5.922906523,5.862905339,5.937974327,5.973614509,6.111052271,6.20548874,6.15655668,6.218522421,5.951074769,6.070706568,6.006041291,6.100391188,5.938753887
"CDK7",7.358063664,7.127509797,7.40486002,7.339823323,7.520490545,7.340624785,7.614709477,7.697272263,7.641354508,7.69679047,7.674721999,7.454039947,7.307715214,8.030728364,7.243218751
"RCAN2",3.908276389,4.278723224,3.834081448,4.067026182,4.170349299,3.90230058,3.940612766,3.784088398,3.946759001,3.808545023,3.886761689,4.293584067,3.974963116,3.85845543,4.187347242
"MSLN",4.160623786,4.321058747,4.029993856,4.358406888,4.057711342,3.963838293,3.912208084,4.022287776,4.156051646,3.997182655,4.050165082,4.264574149,4.25790539,4.082855439,4.172610798
"RASGRP2",10.05474859,10.292459,10.15389882,10.28526695,10.08210974,10.3280352,10.13278031,9.86294929,9.510269713,9.697943568,9.715235361,9.713960149,9.509329844,9.934141446,9.870139485
"HNRNPR",10.08992463,9.971798597,10.1467212,9.972524412,9.942064488,9.924669994,9.896174775,10.01772026,9.903764266,9.88559824,10.04395372,9.798088813,9.933382369,10.06005166,9.642644311
"SLC35B1",8.562478536,8.358394867,8.268535758,8.404626161,8.581914729,8.423610437,8.650683143,8.848813877,8.951955057,8.845087613,8.770829021,8.787178398,8.713602195,8.81329747,8.693279773
"DCAF7",8.306004781,8.259546438,8.24750408,8.083522569,8.026414126,8.128040754,8.082039775,8.137989607,8.159893557,8.088964389,8.021462135,8.259347541,8.427571678,7.767474605,7.859459423
"AP3S2",7.257246203,6.955958997,7.303550822,7.328487035,7.346827253,7.213292635,7.428607121,7.646612678,7.597816285,7.594158528,7.608976765,7.588313155,7.959085286,7.88805101,7.785014171
"MRPS31",7.323664153,7.276457751,7.613854399,7.32965611,7.588971511,7.323398241,7.361933829,7.659549589,7.281736992,7.474939011,7.531299345,7.179806455,7.324774677,7.999098154,7.203334778
"CALCOCO2",10.10212166,9.919514453,10.0379813,9.928728132,10.17019918,10.05235401,10.32885626,10.59992255,10.89123836,10.86031414,10.79538952,10.66649195,10.3693457,10.45598986,10.21899755
"KCNMB2",5.318470127,4.896855923,5.29551824,5.233737953,5.019841306,5.10649217,5.185479598,5.059311882,5.095936826,5.091400422,5.060899539,5.419171226,5.631715936,4.968181869,5.712861504
"GPHN",5.345178332,5.521441623,5.704468072,5.486467316,5.54467691,5.514171772,5.525125802,5.281582722,5.112739894,5.38237656,4.997755046,5.334625036,4.86491207,5.249346601,5.399400198
"RABEPK",7.485057097,7.310582127,7.484846957,7.504214367,7.684592886,7.506317074,7.564026535,7.597279026,7.648133596,7.422705557,7.248425984,7.308884843,7.628692778,7.575928133,7.69780293
"TIMM17B",7.666386909,7.770090427,7.839021004,8.050941952,7.865745059,7.852881113,8.134741684,8.305807436,8.397747223,8.397206865,8.246415937,8.258206555,8.390871312,8.141822337,8.095687831
"SLC17A2",4.029307643,4.028483057,4.174727981,4.117781684,4.125267561,4.051155243,4.032329987,4.02965119,4.16794728,4.01918145,4.04143904,4.218363325,4.551075941,3.819413625,4.121282142
"RIDA",4.683782707,4.769364206,4.725731474,4.948711615,4.75075821,5.149508574,4.581811446,4.716422782,4.58648335,4.546267087,4.695546394,4.703560926,4.408213168,5.096090609,4.845766491
"POP7",8.25522994,8.241217841,8.325535494,8.413717984,8.535342649,8.32974438,8.745187507,8.523386128,8.244956598,8.598772535,8.389105908,8.471905428,8.60211989,8.65595471,8.272250353
"GLYAT",4.619273578,4.645677368,4.70838731,4.626728493,4.651207683,4.710644248,4.677885574,4.476785601,4.759673896,4.742803582,4.716792099,4.783671211,4.886030237,4.53296689,4.88139224
"SRRM1",10.84978427,10.53313446,10.73667944,10.64692173,10.75108104,10.61074335,10.64360477,10.36414873,10.2449155,10.28416258,10.37389812,10.42416434,10.6123742,10.41602211,10.29110638
"SPRY1",4.428589969,4.483889007,4.719187795,4.447048013,4.437021059,4.456687684,4.575023813,4.36312046,4.205660503,4.418785243,4.366812787,4.495818235,4.609001229,4.344981001,4.637783483
"SPRY2",4.589709086,4.428304383,4.338276268,4.439162138,4.53412722,4.523651056,4.560446926,4.493477975,4.376727154,4.189922447,4.28193073,4.194140612,4.486743646,4.164212683,4.450698599
"STAM2",6.220423866,5.985053867,6.152925917,5.943144576,6.356215628,6.165692801,6.305363754,6.913267866,7.12427392,6.905934155,7.06090614,6.483399887,6.133970851,6.954058127,6.339058406
"CNKSR1",5.225172811,5.128231557,5.318435718,5.384910932,5.403075063,5.283545246,5.056933793,5.162653074,5.084391022,5.174436188,4.938449703,5.165381999,5.467838083,4.997027755,5.420651565
"ABCC4",5.573276541,5.262174904,5.235584105,5.760797106,5.859702123,5.533831347,5.51716919,5.499582759,5.390553977,5.322034724,5.686275398,5.433161131,5.722780109,5.976316082,5.656418582
"CDK9",8.413220843,8.405181498,8.41686736,8.397229457,8.420577817,8.002104895,8.442812402,8.342950012,8.260474906,8.304698673,8.229423132,8.442507213,8.06100448,8.139437505,8.082098821
"IGSF6",8.949631026,8.906681577,9.164637194,8.901511646,9.046164282,8.974227914,9.457527994,10.07627386,10.333036,10.11837244,10.36940393,9.749169762,9.537789417,9.967946719,9.072752089
"SF3B4",9.767705969,9.747564366,9.643499297,9.55682921,9.814748756,9.7940659,9.893453874,9.601093401,9.638389101,9.549183293,9.392439728,9.616385717,9.591758767,8.797597243,9.419634394
"IRX5",4.49659012,4.501838778,4.66829196,4.37906237,4.47086881,4.583567105,4.267204441,4.309865396,4.222102374,4.343966311,4.301001049,4.46587715,4.54290713,4.248944165,4.618216957
"RAMP2",5.911454677,5.781055548,5.734605621,5.907194079,5.801179591,5.806125281,5.731092815,5.614091668,5.92047921,5.84492587,5.826931417,6.068787083,6.21496359,5.844856862,6.764620728
"RAMP1",6.506799957,6.873840829,6.800302602,6.816619248,6.52458199,6.63439427,6.532640519,6.459297182,6.591100637,6.401852847,6.439910377,6.554911111,6.836669565,6.397020709,6.949297604
"RAMP3",5.575886714,5.681603707,5.611665542,5.635810817,5.755392836,6.07308341,5.723062697,5.508434628,5.571800165,5.717781954,5.768364862,6.03792157,6.029651992,5.360539056,6.02699491
"ZMPSTE24",8.926006086,8.721485108,9.041290159,8.829216962,9.258775266,9.071428982,9.083198684,9.492715079,9.377026686,9.402764662,9.484866915,8.952683499,9.191152343,9.563950315,8.91229791
"CDKN1A",9.557116354,9.42734793,9.284241898,9.389446776,9.345290245,9.330215427,9.309185601,9.447653173,9.458935519,9.604918528,9.562153294,9.718422283,9.684504435,9.299898191,9.515815327
"AKAP8",8.326794789,8.443441289,8.21124906,8.420205786,8.392286858,8.400163283,8.40144409,8.31989107,8.16795085,8.256647643,8.260049963,8.18923642,8.08472548,8.374927533,8.16268546
"FSTL3",6.452459302,6.418873299,6.196406108,6.472780858,6.301805996,6.214990203,6.411828022,6.172736859,6.720401048,6.364538081,6.330190812,6.588866446,6.793877544,6.321342123,6.6441543
"STUB1",9.738631351,9.7561277,9.787846473,9.871673152,9.813214098,9.692635288,9.76470678,9.751938472,9.617682172,9.70474598,9.563002372,9.434304751,9.657319563,9.729513298,9.594113886
"STAG1",6.803399343,6.765850725,6.865527446,6.834049124,7.070913369,7.053215676,7.031716196,7.344343257,7.247663154,7.011230671,7.040671722,6.673749254,6.404950084,7.237172238,6.712877197
"NET1",5.677037195,5.427295026,5.969546238,5.737488034,5.891371126,5.906844837,5.747340712,5.760798792,5.408316567,5.55466026,5.728485914,5.147262026,5.478140622,5.919646211,5.475917591
"UBE4B",8.212886666,8.159377154,8.218949593,8.109833304,8.17935012,8.246058324,8.09566684,8.116963092,7.838189727,7.752700867,7.69711045,7.780562597,7.168510472,7.634923923,7.758991062
"EFS",5.010742071,5.040651013,5.032524788,5.086896055,4.962083197,4.988229752,4.930207397,4.865400158,5.105411541,4.946466342,4.952367902,5.322999961,5.411457566,4.825258592,5.108800407
"PRSS16",4.163983254,4.625332519,4.405640026,4.350872121,4.476302656,4.285306718,4.486695792,4.317724795,4.470276253,4.427068399,4.543956981,4.183021731,4.593415214,4.378703436,4.520038622
"CDKN1B",10.64030571,10.68749159,10.51711376,10.61837373,10.64061807,10.74107576,10.72195156,10.80364108,10.77654317,10.69951233,10.85157321,10.40694986,10.47940742,11.06690651,10.51010476
"SIGMAR1",7.318289055,7.552233388,7.798019275,7.607693887,7.814422189,7.5767884,7.942233097,7.634531504,7.253416148,7.576051378,7.515094154,7.60313218,7.319937659,7.448514722,7.52842287
"BET1",6.337282401,6.079016953,6.288521937,6.435576096,6.723979266,6.773695847,6.707746658,6.830989637,6.882402971,6.849271502,6.883877294,6.343697329,6.89837307,7.432484349,6.544567449
"SAP18",8.261561806,8.238094288,8.21901206,8.419179032,8.26771047,8.310105269,8.245024022,8.44614878,8.462259734,8.511002511,8.466849279,8.280027126,8.136017614,8.513595564,8.160324109
"SMNDC1",9.418916908,9.356874805,9.41974365,9.208315561,9.554986017,9.322182914,9.61026093,9.881998816,9.720549804,9.748108755,9.935116732,9.27809951,9.558337994,9.872790947,9.201950136
"BCAS2",7.646506381,7.667461068,7.750951144,7.786028827,7.943018765,7.855630642,7.733881126,7.946660576,7.973795046,7.96382082,7.884178977,7.730531619,7.717592308,8.224214413,7.681098264
"RGS19",10.98017756,10.77104873,10.79757627,10.8799309,11.07042588,10.94416767,11.17455711,11.0908145,11.06374145,11.27560425,11.20997417,11.11969677,10.88204732,11.15153036,10.8211932
"LILRB2",11.25688628,11.40192896,11.24900208,11.16411269,11.23554955,11.30085952,11.24868165,11.45561272,11.46373863,11.50746116,11.43958027,11.6413077,11.14786257,11.15874192,11.03654381
"EIF1B",11.06492977,10.84061753,10.98168669,10.91122906,10.99944794,10.97517458,11.03853643,11.28293555,11.23903559,11.12115103,11.44594246,11.21615872,11.52773954,11.32976356,11.34321814
"CDKN1C",7.951306951,8.000112714,7.883482757,7.661934203,7.951048511,7.654865852,7.796589435,7.915511719,7.302991545,8.398664866,8.302393122,8.495956798,8.257458535,8.718701874,8.164090128
"SF3A1",10.46877626,10.40777107,10.36632516,10.30686465,10.3164055,10.32698474,10.17035727,9.990768893,9.878740592,9.853573264,9.854342611,10.0154146,9.892269722,9.514405731,9.826078292
"TRAIP",5.470362866,5.670476342,5.072295804,5.60580245,5.484591976,4.920410264,5.236223158,5.144364581,5.241184645,4.822995456,4.892650071,5.109422444,5.832355659,5.130614537,4.961903311
"DNAJA2",8.349679303,8.20644272,8.462123519,8.367986232,8.563740203,8.299990632,8.654886637,8.790764927,8.750374349,8.727569347,8.892209637,8.449426322,8.614239704,9.192905675,8.622151101
"BCKDK",8.698732805,8.783587626,8.71235043,8.485460169,8.750202097,8.605679264,8.832186494,8.862906561,8.797380374,8.839467004,8.73140123,8.86731777,8.94317451,8.305205653,8.505414109
"MAEA",10.57581025,10.66859777,10.69310859,10.61308261,10.71184187,10.71503046,10.79628296,10.79858592,10.60546079,10.56769941,10.55327023,10.51989024,10.18046012,10.61147561,10.52416353
"APC2",4.762568319,5.027730165,5.019393124,5.095920281,4.849032776,4.843788221,4.779432362,4.747512607,4.801890647,4.786122737,4.70727839,4.981953032,4.91095974,4.66132872,5.094289301
"PAK4",7.134257373,6.961610083,7.07212673,7.039885318,7.022335206,6.817723527,6.851348988,6.715625194,7.06006577,6.738469409,6.744505007,7.067202346,7.366235262,6.536601207,7.331646705
"MARCHF6",9.850302047,9.718996223,9.711793341,9.582031299,9.566638844,9.687980557,9.635790763,9.508944652,9.215935807,9.289912065,9.408922455,9.25416506,9.767566113,9.449249149,9.487830417
"CDKN2A",4.900368927,4.880728086,4.963379637,5.026789727,4.859216431,4.923904333,4.824834166,4.678381667,4.924465519,4.869922954,4.972430563,5.130219406,5.024834246,4.651197457,4.969409242
"ADAM10",7.773365445,7.570099273,7.936497225,7.533076447,7.839113876,8.062101161,7.965085474,8.341583151,8.249405677,8.128144947,8.283538093,7.656076401,6.83376741,8.511477553,7.54074441
"KATNB1",7.434529994,7.16877214,7.280344837,7.267686943,7.627872466,7.325462565,7.39270839,7.631857077,7.360603231,7.358203675,7.339876908,7.380936751,7.616981934,7.100738287,7.456022215
"SNAPC5",4.559906424,4.972540883,5.040980711,4.954477489,4.724915241,4.380366686,4.479856488,4.827511515,4.439729694,4.605788656,4.66999674,4.492932117,4.540932974,4.709929138,4.430189056
